ID,Sales
74237,102.0
74238,102.0
74239,102.0
74240,102.0
74241,101.0
74242,100.0
74243,100.0
74244,101.0
74245,98.0
74246,148.0
74247,154.0
74248,154.0
74249,146.0
74250,146.0
74251,107.0
74252,107.0
74253,107.0
74254,107.0
74255,108.0
74256,108.0
74257,108.0
74258,108.0
74259,108.0
74260,151.0
74261,147.0
74262,146.0
74263,148.0
74264,148.0
74265,108.0
74266,108.0
74267,108.0
74268,106.0
74269,106.0
74270,101.0
74271,101.0
74272,104.0
74273,104.0
74274,143.0
74275,143.0
74276,141.0
74277,152.0
74278,150.0
75161,206.0
75162,206.0
75163,141.0
75164,194.0
75165,139.0
75166,139.0
75167,143.0
75168,143.0
75169,139.0
75170,131.0
75171,131.0
75172,132.0
75173,132.0
75174,188.0
75175,189.0
75176,189.0
75177,181.0
75178,181.0
75179,131.0
75180,131.0
75181,130.0
75182,130.0
75183,129.0
75184,124.0
75185,124.0
75186,126.0
75187,123.0
75188,192.0
75189,200.0
75190,200.0
75191,194.0
75192,194.0
75193,143.0
75194,143.0
75195,143.0
75196,143.0
75197,143.0
75198,136.0
75199,136.0
75200,139.0
75201,139.0
75202,198.0
75203,198.0
75204,195.0
75205,193.0
75206,193.0
75207,143.0
75208,143.0
75209,143.0
75210,141.0
75211,141.0
75212,134.0
75213,134.0
75214,137.0
75215,137.0
75216,197.0
75217,197.0
75218,194.0
75219,214.0
75220,210.0
76103,170.0
76104,170.0
76105,125.0
76106,157.0
76107,114.0
76108,115.0
76109,119.0
76110,119.0
76111,114.0
76112,109.0
76113,109.0
76114,111.0
76115,111.0
76116,156.0
76117,157.0
76118,157.0
76119,150.0
76120,150.0
76121,108.0
76122,108.0
76123,107.0
76124,107.0
76125,106.0
76126,107.0
76127,107.0
76128,108.0
76129,105.0
76130,158.0
76131,170.0
76132,170.0
76133,153.0
76134,153.0
76135,115.0
76136,115.0
76137,115.0
76138,115.0
76139,115.0
76140,112.0
76141,112.0
76142,115.0
76143,115.0
76144,162.0
76145,162.0
76146,158.0
76147,158.0
76148,158.0
76149,115.0
76150,115.0
76151,115.0
76152,114.0
76153,114.0
76154,110.0
76155,110.0
76156,113.0
76157,113.0
76158,162.0
76159,162.0
76160,159.0
76161,170.0
76162,169.0
77045,146.0
77046,146.0
77047,88.0
77048,130.0
77049,90.0
77050,91.0
77051,96.0
77052,96.0
77053,90.0
77054,87.0
77055,87.0
77056,89.0
77057,89.0
77058,130.0
77059,131.0
77060,131.0
77061,127.0
77062,127.0
77063,86.0
77064,86.0
77065,85.0
77066,85.0
77067,85.0
77068,84.0
77069,84.0
77070,86.0
77071,82.0
77072,132.0
77073,140.0
77074,140.0
77075,130.0
77076,130.0
77077,91.0
77078,91.0
77079,91.0
77080,91.0
77081,91.0
77082,90.0
77083,90.0
77084,91.0
77085,91.0
77086,135.0
77087,137.0
77088,133.0
77089,132.0
77090,132.0
77091,91.0
77092,91.0
77093,91.0
77094,90.0
77095,90.0
77096,87.0
77097,87.0
77098,90.0
77099,90.0
77100,132.0
77101,132.0
77102,131.0
77103,145.0
77104,144.0
77803,205.0
77804,205.0
77805,139.0
77806,189.0
77807,138.0
77808,139.0
77809,142.0
77810,142.0
77811,138.0
77812,132.0
77813,132.0
77814,133.0
77815,133.0
77816,185.0
77817,186.0
77818,186.0
77819,176.0
77820,176.0
77821,133.0
77822,133.0
77823,131.0
77824,131.0
77825,130.0
77826,123.0
77827,123.0
77828,125.0
77829,122.0
77830,190.0
77831,202.0
77832,202.0
77833,196.0
77834,196.0
77835,143.0
77836,143.0
77837,143.0
77838,143.0
77839,143.0
77840,137.0
77841,137.0
77842,140.0
77843,140.0
77844,199.0
77845,199.0
77846,196.0
77847,196.0
77848,196.0
77849,144.0
77850,144.0
77851,144.0
77852,142.0
77853,142.0
77854,136.0
77855,136.0
77856,139.0
77857,139.0
77858,195.0
77859,195.0
77860,192.0
77861,212.0
77862,209.0
78745,170.0
78746,170.0
78747,168.0
78748,165.0
78749,122.0
78750,122.0
78751,126.0
78752,126.0
78753,122.0
78754,117.0
78755,117.0
78756,118.0
78757,118.0
78758,164.0
78759,165.0
78760,165.0
78761,155.0
78762,155.0
78763,116.0
78764,116.0
78765,115.0
78766,115.0
78767,113.0
78768,111.0
78769,111.0
78770,113.0
78771,110.0
78772,166.0
78773,167.0
78774,167.0
78775,164.0
78776,164.0
78777,122.0
78778,122.0
78779,122.0
78780,122.0
78781,122.0
78782,116.0
78783,116.0
78784,119.0
78785,119.0
78786,172.0
78787,173.0
78788,169.0
78789,160.0
78790,160.0
78791,120.0
78792,120.0
78793,120.0
78794,118.0
78795,118.0
78796,114.0
78797,114.0
78798,116.0
78799,116.0
78800,170.0
78801,170.0
78802,167.0
78803,171.0
78804,170.0
79503,158.0
79504,158.0
79505,105.0
79506,141.0
79507,104.0
79508,105.0
79509,109.0
79510,109.0
79511,105.0
79512,102.0
79513,102.0
79514,103.0
79515,103.0
79516,142.0
79517,143.0
79518,143.0
79519,139.0
79520,139.0
79521,99.0
79522,99.0
79523,100.0
79524,100.0
79525,99.0
79526,100.0
79527,100.0
79528,101.0
79529,98.0
79530,145.0
79531,152.0
79532,152.0
79533,142.0
79534,142.0
79535,103.0
79536,103.0
79537,103.0
79538,103.0
79539,104.0
79540,104.0
79541,104.0
79542,105.0
79543,105.0
79544,147.0
79545,148.0
79546,147.0
79547,142.0
79548,142.0
79549,105.0
79550,105.0
79551,105.0
79552,103.0
79553,103.0
79554,100.0
79555,100.0
79556,102.0
79557,102.0
79558,144.0
79559,144.0
79560,142.0
79561,152.0
79562,152.0
80445,207.0
80446,207.0
80447,195.0
80448,191.0
80449,139.0
80450,140.0
80451,144.0
80452,144.0
80453,139.0
80454,134.0
80455,134.0
80456,135.0
80457,135.0
80458,183.0
80459,183.0
80460,183.0
80461,181.0
80462,181.0
80463,133.0
80464,133.0
80465,131.0
80466,131.0
80467,131.0
80468,129.0
80469,128.0
80470,130.0
80471,127.0
80472,187.0
80473,193.0
80474,193.0
80475,193.0
80476,193.0
80477,141.0
80478,141.0
80479,141.0
80480,141.0
80481,141.0
80482,136.0
80483,136.0
80484,139.0
80485,139.0
80486,191.0
80487,189.0
80488,186.0
80489,189.0
80490,189.0
80491,141.0
80492,141.0
80493,141.0
80494,138.0
80495,138.0
80496,137.0
80497,137.0
80498,139.0
80499,139.0
80500,194.0
80501,194.0
80502,191.0
80503,210.0
80504,204.0
81387,193.0
81388,193.0
81389,138.0
81390,183.0
81391,130.0
81392,131.0
81393,135.0
81394,135.0
81395,130.0
81396,126.0
81397,126.0
81398,128.0
81399,128.0
81400,181.0
81401,182.0
81402,182.0
81403,176.0
81404,176.0
81405,125.0
81406,125.0
81407,125.0
81408,125.0
81409,123.0
81410,123.0
81411,123.0
81412,125.0
81413,122.0
81414,184.0
81415,189.0
81416,189.0
81417,181.0
81418,181.0
81419,134.0
81420,134.0
81421,134.0
81422,134.0
81423,133.0
81424,129.0
81425,129.0
81426,131.0
81427,131.0
81428,185.0
81429,188.0
81430,184.0
81431,179.0
81432,179.0
81433,132.0
81434,132.0
81435,132.0
81436,130.0
81437,130.0
81438,127.0
81439,127.0
81440,130.0
81441,130.0
81442,187.0
81443,187.0
81444,184.0
81445,193.0
81446,191.0
82329,192.0
82330,192.0
82331,119.0
82332,179.0
82333,105.0
82334,106.0
82335,110.0
82336,110.0
82337,106.0
82338,103.0
82339,103.0
82340,104.0
82341,104.0
82342,179.0
82343,180.0
82344,180.0
82345,169.0
82346,169.0
82347,102.0
82348,102.0
82349,101.0
82350,101.0
82351,101.0
82352,99.0
82353,99.0
82354,100.0
82355,97.0
82356,185.0
82357,193.0
82358,193.0
82359,181.0
82360,181.0
82361,107.0
82362,107.0
82363,107.0
82364,107.0
82365,108.0
82366,105.0
82367,105.0
82368,106.0
82369,106.0
82370,187.0
82371,187.0
82372,184.0
82373,175.0
82374,175.0
82375,109.0
82376,109.0
82377,109.0
82378,107.0
82379,107.0
82380,102.0
82381,102.0
82382,105.0
82383,105.0
82384,182.0
82385,182.0
82386,181.0
82387,192.0
82388,190.0
83087,195.0
83088,195.0
83089,134.0
83090,177.0
83091,130.0
83092,131.0
83093,135.0
83094,135.0
83095,130.0
83096,122.0
83097,122.0
83098,123.0
83099,123.0
83100,176.0
83101,177.0
83102,177.0
83103,172.0
83104,172.0
83105,121.0
83106,121.0
83107,120.0
83108,120.0
83109,120.0
83110,116.0
83111,115.0
83112,117.0
83113,114.0
83114,176.0
83115,185.0
83116,185.0
83117,176.0
83118,176.0
83119,129.0
83120,129.0
83121,129.0
83122,129.0
83123,130.0
83124,123.0
83125,123.0
83126,125.0
83127,125.0
83128,182.0
83129,179.0
83130,175.0
83131,177.0
83132,177.0
83133,127.0
83134,127.0
83135,127.0
83136,125.0
83137,125.0
83138,118.0
83139,118.0
83140,121.0
83141,121.0
83142,175.0
83143,175.0
83144,173.0
83145,184.0
83146,183.0
84029,163.0
84030,163.0
84031,115.0
84032,152.0
84033,115.0
84034,115.0
84035,119.0
84036,119.0
84037,115.0
84038,109.0
84039,109.0
84040,110.0
84041,110.0
84042,151.0
84043,152.0
84044,152.0
84045,144.0
84046,144.0
84047,108.0
84048,108.0
84049,106.0
84050,106.0
84051,105.0
84052,102.0
84053,102.0
84054,104.0
84055,101.0
84056,154.0
84057,161.0
84058,161.0
84059,149.0
84060,149.0
84061,113.0
84062,113.0
84063,113.0
84064,113.0
84065,114.0
84066,108.0
84067,108.0
84068,111.0
84069,111.0
84070,156.0
84071,154.0
84072,151.0
84073,150.0
84074,150.0
84075,112.0
84076,112.0
84077,112.0
84078,111.0
84079,111.0
84080,107.0
84081,107.0
84082,110.0
84083,110.0
84084,154.0
84085,154.0
84086,151.0
84087,164.0
84088,163.0
84971,151.0
84972,151.0
84973,145.0
84974,143.0
84975,113.0
84976,114.0
84977,117.0
84978,117.0
84979,113.0
84980,109.0
84981,109.0
84982,111.0
84983,111.0
84984,143.0
84985,143.0
84986,143.0
84987,136.0
84988,136.0
84989,108.0
84990,108.0
84991,108.0
84992,108.0
84993,106.0
84994,105.0
84995,105.0
84996,106.0
84997,103.0
84998,144.0
84999,150.0
85000,150.0
85001,143.0
85002,143.0
85003,113.0
85004,113.0
85005,113.0
85006,113.0
85007,112.0
85008,109.0
85009,109.0
85010,112.0
85011,112.0
85012,149.0
85013,150.0
85014,146.0
85015,142.0
85016,142.0
85017,112.0
85018,112.0
85019,112.0
85020,111.0
85021,111.0
85022,106.0
85023,106.0
85024,109.0
85025,109.0
85026,148.0
85027,148.0
85028,145.0
85029,154.0
85030,153.0
85913,202.0
85914,202.0
85915,135.0
85916,191.0
85917,133.0
85918,134.0
85919,138.0
85920,138.0
85921,134.0
85922,128.0
85923,128.0
85924,128.0
85925,128.0
85926,195.0
85927,197.0
85928,197.0
85929,185.0
85930,185.0
85931,126.0
85932,126.0
85933,125.0
85934,125.0
85935,124.0
85936,126.0
85937,126.0
85938,128.0
85939,125.0
85940,195.0
85941,200.0
85942,200.0
85943,190.0
85944,190.0
85945,136.0
85946,136.0
85947,136.0
85948,136.0
85949,135.0
85950,134.0
85951,134.0
85952,138.0
85953,138.0
85954,197.0
85955,197.0
85956,193.0
85957,187.0
85958,187.0
85959,133.0
85960,133.0
85961,133.0
85962,131.0
85963,131.0
85964,126.0
85965,126.0
85966,130.0
85967,130.0
85968,193.0
85969,193.0
85970,190.0
85971,210.0
85972,211.0
86855,174.0
86856,174.0
86857,163.0
86858,160.0
86859,112.0
86860,114.0
86861,117.0
86862,117.0
86863,114.0
86864,110.0
86865,110.0
86866,112.0
86867,112.0
86868,165.0
86869,166.0
86870,166.0
86871,156.0
86872,156.0
86873,109.0
86874,109.0
86875,109.0
86876,109.0
86877,107.0
86878,106.0
86879,106.0
86880,107.0
86881,105.0
86882,170.0
86883,171.0
86884,171.0
86885,161.0
86886,161.0
86887,117.0
86888,117.0
86889,117.0
86890,117.0
86891,116.0
86892,112.0
86893,112.0
86894,114.0
86895,114.0
86896,172.0
86897,169.0
86898,165.0
86899,159.0
86900,159.0
86901,114.0
86902,114.0
86903,114.0
86904,113.0
86905,113.0
86906,113.0
86907,113.0
86908,116.0
86909,116.0
86910,171.0
86911,171.0
86912,167.0
86913,171.0
86914,170.0
87797,183.0
87798,183.0
87799,126.0
87800,168.0
87801,121.0
87802,122.0
87803,125.0
87804,125.0
87805,121.0
87806,116.0
87807,116.0
87808,118.0
87809,118.0
87810,166.0
87811,167.0
87812,167.0
87813,156.0
87814,156.0
87815,116.0
87816,116.0
87817,115.0
87818,115.0
87819,114.0
87820,109.0
87821,109.0
87822,111.0
87823,108.0
87824,173.0
87825,181.0
87826,181.0
87827,167.0
87828,167.0
87829,119.0
87830,119.0
87831,119.0
87832,119.0
87833,120.0
87834,114.0
87835,114.0
87836,116.0
87837,116.0
87838,174.0
87839,174.0
87840,171.0
87841,161.0
87842,161.0
87843,118.0
87844,118.0
87845,118.0
87846,116.0
87847,116.0
87848,110.0
87849,110.0
87850,113.0
87851,113.0
87852,173.0
87853,173.0
87854,170.0
87855,182.0
87856,181.0
88555,201.0
88556,201.0
88557,131.0
88558,186.0
88559,125.0
88560,126.0
88561,130.0
88562,130.0
88563,126.0
88564,123.0
88565,123.0
88566,124.0
88567,124.0
88568,189.0
88569,190.0
88570,190.0
88571,177.0
88572,177.0
88573,122.0
88574,122.0
88575,122.0
88576,122.0
88577,120.0
88578,121.0
88579,121.0
88580,123.0
88581,119.0
88582,193.0
88583,194.0
88584,194.0
88585,185.0
88586,185.0
88587,132.0
88588,132.0
88589,132.0
88590,132.0
88591,132.0
88592,128.0
88593,128.0
88594,130.0
88595,130.0
88596,193.0
88597,196.0
88598,192.0
88599,179.0
88600,179.0
88601,130.0
88602,130.0
88603,130.0
88604,129.0
88605,129.0
88606,124.0
88607,124.0
88608,127.0
88609,127.0
88610,189.0
88611,189.0
88612,186.0
88613,205.0
88614,205.0
89497,165.0
89498,165.0
89499,159.0
89500,156.0
89501,111.0
89502,112.0
89503,115.0
89504,115.0
89505,111.0
89506,106.0
89507,106.0
89508,108.0
89509,108.0
89510,156.0
89511,157.0
89512,157.0
89513,146.0
89514,146.0
89515,104.0
89516,104.0
89517,104.0
89518,104.0
89519,103.0
89520,104.0
89521,103.0
89522,105.0
89523,102.0
89524,160.0
89525,166.0
89526,166.0
89527,156.0
89528,156.0
89529,111.0
89530,111.0
89531,111.0
89532,111.0
89533,111.0
89534,107.0
89535,107.0
89536,109.0
89537,109.0
89538,158.0
89539,160.0
89540,155.0
89541,150.0
89542,150.0
89543,109.0
89544,109.0
89545,109.0
89546,108.0
89547,108.0
89548,105.0
89549,105.0
89550,107.0
89551,107.0
89552,159.0
89553,159.0
89554,155.0
89555,167.0
89556,167.0
90255,214.0
90256,214.0
90257,135.0
90258,199.0
90259,132.0
90260,133.0
90261,136.0
90262,136.0
90263,132.0
90264,128.0
90265,128.0
90266,130.0
90267,130.0
90268,199.0
90269,200.0
90270,200.0
90271,189.0
90272,189.0
90273,127.0
90274,127.0
90275,126.0
90276,126.0
90277,126.0
90278,124.0
90279,124.0
90280,125.0
90281,122.0
90282,202.0
90283,216.0
90284,216.0
90285,201.0
90286,201.0
90287,133.0
90288,133.0
90289,133.0
90290,133.0
90291,133.0
90292,131.0
90293,131.0
90294,133.0
90295,133.0
90296,207.0
90297,207.0
90298,205.0
90299,194.0
90300,194.0
90301,134.0
90302,134.0
90303,134.0
90304,132.0
90305,132.0
90306,127.0
90307,127.0
90308,130.0
90309,130.0
90310,201.0
90311,201.0
90312,199.0
90313,213.0
90314,212.0
91197,172.0
91198,172.0
91199,163.0
91200,160.0
91201,118.0
91202,119.0
91203,123.0
91204,123.0
91205,118.0
91206,113.0
91207,113.0
91208,115.0
91209,115.0
91210,157.0
91211,158.0
91212,158.0
91213,153.0
91214,153.0
91215,111.0
91216,111.0
91217,110.0
91218,110.0
91219,109.0
91220,106.0
91221,106.0
91222,109.0
91223,106.0
91224,161.0
91225,166.0
91226,166.0
91227,158.0
91228,158.0
91229,118.0
91230,118.0
91231,118.0
91232,118.0
91233,118.0
91234,114.0
91235,114.0
91236,117.0
91237,117.0
91238,160.0
91239,160.0
91240,156.0
91241,157.0
91242,157.0
91243,114.0
91244,114.0
91245,114.0
91246,113.0
91247,113.0
91248,108.0
91249,108.0
91250,112.0
91251,112.0
91252,160.0
91253,160.0
91254,157.0
91255,171.0
91256,169.0
92139,134.0
92140,134.0
92141,125.0
92142,123.0
92143,78.0
92144,79.0
92145,82.0
92146,82.0
92147,78.0
92148,75.0
92149,75.0
92150,76.0
92151,76.0
92152,122.0
92153,123.0
92154,123.0
92155,114.0
92156,114.0
92157,73.0
92158,73.0
92159,73.0
92160,73.0
92161,72.0
92162,74.0
92163,74.0
92164,75.0
92165,72.0
92166,126.0
92167,134.0
92168,134.0
92169,119.0
92170,119.0
92171,76.0
92172,76.0
92173,76.0
92174,76.0
92175,75.0
92176,76.0
92177,76.0
92178,77.0
92179,77.0
92180,124.0
92181,128.0
92182,125.0
92183,117.0
92184,117.0
92185,78.0
92186,78.0
92187,78.0
92188,77.0
92189,77.0
92190,73.0
92191,73.0
92192,75.0
92193,75.0
92194,122.0
92195,122.0
92196,119.0
92197,132.0
92198,132.0
93081,226.0
93082,226.0
93083,169.0
93084,207.0
93085,158.0
93086,159.0
93087,162.0
93088,162.0
93089,158.0
93090,150.0
93091,150.0
93092,152.0
93093,152.0
93094,206.0
93095,207.0
93096,207.0
93097,205.0
93098,205.0
93099,148.0
93100,148.0
93101,148.0
93102,148.0
93103,148.0
93104,148.0
93105,148.0
93106,150.0
93107,146.0
93108,210.0
93109,218.0
93110,218.0
93111,207.0
93112,207.0
93113,157.0
93114,157.0
93115,157.0
93116,157.0
93117,157.0
93118,152.0
93119,152.0
93120,155.0
93121,155.0
93122,214.0
93123,213.0
93124,209.0
93125,209.0
93126,209.0
93127,154.0
93128,154.0
93129,154.0
93130,153.0
93131,153.0
93132,148.0
93133,148.0
93134,151.0
93135,151.0
93136,214.0
93137,214.0
93138,210.0
93139,223.0
93140,222.0
94023,180.0
94024,180.0
94025,170.0
94026,167.0
94027,127.0
94028,127.0
94029,131.0
94030,131.0
94031,127.0
94032,120.0
94033,120.0
94034,122.0
94035,122.0
94036,165.0
94037,166.0
94038,166.0
94039,162.0
94040,162.0
94041,118.0
94042,118.0
94043,118.0
94044,118.0
94045,117.0
94046,115.0
94047,115.0
94048,118.0
94049,114.0
94050,166.0
94051,172.0
94052,172.0
94053,168.0
94054,168.0
94055,126.0
94056,126.0
94057,126.0
94058,126.0
94059,126.0
94060,121.0
94061,121.0
94062,123.0
94063,123.0
94064,170.0
94065,170.0
94066,166.0
94067,165.0
94068,165.0
94069,123.0
94070,123.0
94071,123.0
94072,122.0
94073,122.0
94074,118.0
94075,118.0
94076,121.0
94077,121.0
94078,166.0
94079,166.0
94080,164.0
94081,172.0
94082,172.0
94781,164.0
94782,164.0
94783,101.0
94784,151.0
94785,95.0
94786,96.0
94787,99.0
94788,99.0
94789,95.0
94790,92.0
94791,92.0
94792,94.0
94793,94.0
94794,153.0
94795,154.0
94796,154.0
94797,145.0
94798,145.0
94799,91.0
94800,91.0
94801,90.0
94802,90.0
94803,90.0
94804,89.0
94805,89.0
94806,90.0
94807,87.0
94808,154.0
94809,168.0
94810,168.0
94811,153.0
94812,153.0
94813,96.0
94814,96.0
94815,96.0
94816,96.0
94817,97.0
94818,95.0
94819,95.0
94820,97.0
94821,97.0
94822,161.0
94823,161.0
94824,158.0
94825,150.0
94826,150.0
94827,98.0
94828,98.0
94829,98.0
94830,96.0
94831,96.0
94832,92.0
94833,92.0
94834,95.0
94835,95.0
94836,156.0
94837,156.0
94838,154.0
94839,165.0
94840,164.0
95723,219.0
95724,219.0
95725,146.0
95726,199.0
95727,155.0
95728,155.0
95729,160.0
95730,160.0
95731,155.0
95732,147.0
95733,147.0
95734,149.0
95735,149.0
95736,198.0
95737,199.0
95738,199.0
95739,193.0
95740,193.0
95741,145.0
95742,145.0
95743,144.0
95744,144.0
95745,144.0
95746,143.0
95747,143.0
95748,143.0
95749,140.0
95750,202.0
95751,210.0
95752,210.0
95753,198.0
95754,198.0
95755,153.0
95756,153.0
95757,153.0
95758,153.0
95759,153.0
95760,147.0
95761,147.0
95762,148.0
95763,148.0
95764,200.0
95765,205.0
95766,202.0
95767,195.0
95768,195.0
95769,147.0
95770,147.0
95771,147.0
95772,146.0
95773,146.0
95774,141.0
95775,141.0
95776,144.0
95777,144.0
95778,197.0
95779,197.0
95780,195.0
95781,215.0
95782,214.0
96665,201.0
96666,201.0
96667,136.0
96668,180.0
96669,132.0
96670,133.0
96671,137.0
96672,137.0
96673,133.0
96674,126.0
96675,126.0
96676,128.0
96677,128.0
96678,178.0
96679,179.0
96680,179.0
96681,175.0
96682,175.0
96683,126.0
96684,126.0
96685,124.0
96686,124.0
96687,124.0
96688,121.0
96689,121.0
96690,123.0
96691,120.0
96692,182.0
96693,187.0
96694,187.0
96695,178.0
96696,178.0
96697,133.0
96698,133.0
96699,133.0
96700,133.0
96701,134.0
96702,127.0
96703,127.0
96704,129.0
96705,129.0
96706,182.0
96707,184.0
96708,181.0
96709,178.0
96710,178.0
96711,132.0
96712,132.0
96713,132.0
96714,130.0
96715,130.0
96716,121.0
96717,121.0
96718,124.0
96719,124.0
96720,178.0
96721,178.0
96722,176.0
96723,197.0
96724,196.0
97607,198.0
97608,198.0
97609,177.0
97610,175.0
97611,122.0
97612,122.0
97613,126.0
97614,126.0
97615,122.0
97616,122.0
97617,122.0
97618,124.0
97619,124.0
97620,176.0
97621,176.0
97622,176.0
97623,173.0
97624,173.0
97625,121.0
97626,121.0
97627,119.0
97628,119.0
97629,119.0
97630,117.0
97631,117.0
97632,119.0
97633,116.0
97634,180.0
97635,186.0
97636,186.0
97637,176.0
97638,176.0
97639,124.0
97640,124.0
97641,124.0
97642,124.0
97643,126.0
97644,123.0
97645,123.0
97646,125.0
97647,125.0
97648,182.0
97649,183.0
97650,180.0
97651,178.0
97652,178.0
97653,127.0
97654,127.0
97655,127.0
97656,124.0
97657,124.0
97658,119.0
97659,119.0
97660,122.0
97661,122.0
97662,179.0
97663,179.0
97664,176.0
97665,193.0
97666,192.0
98549,153.0
98550,153.0
98551,144.0
98552,141.0
98553,100.0
98554,101.0
98555,104.0
98556,104.0
98557,100.0
98558,96.0
98559,96.0
98560,97.0
98561,97.0
98562,140.0
98563,141.0
98564,141.0
98565,135.0
98566,135.0
98567,96.0
98568,96.0
98569,94.0
98570,94.0
98571,94.0
98572,92.0
98573,91.0
98574,93.0
98575,90.0
98576,142.0
98577,150.0
98578,150.0
98579,145.0
98580,145.0
98581,103.0
98582,103.0
98583,103.0
98584,103.0
98585,104.0
98586,99.0
98587,99.0
98588,102.0
98589,102.0
98590,149.0
98591,150.0
98592,146.0
98593,144.0
98594,144.0
98595,105.0
98596,105.0
98597,105.0
98598,103.0
98599,103.0
98600,99.0
98601,99.0
98602,101.0
98603,101.0
98604,149.0
98605,149.0
98606,146.0
98607,165.0
98608,161.0
99491,180.0
99492,180.0
99493,132.0
99494,167.0
99495,127.0
99496,127.0
99497,131.0
99498,131.0
99499,127.0
99500,120.0
99501,120.0
99502,122.0
99503,122.0
99504,165.0
99505,166.0
99506,166.0
99507,162.0
99508,162.0
99509,118.0
99510,118.0
99511,118.0
99512,118.0
99513,117.0
99514,115.0
99515,115.0
99516,118.0
99517,114.0
99518,166.0
99519,172.0
99520,172.0
99521,168.0
99522,168.0
99523,126.0
99524,126.0
99525,126.0
99526,126.0
99527,126.0
99528,121.0
99529,121.0
99530,123.0
99531,123.0
99532,170.0
99533,170.0
99534,166.0
99535,165.0
99536,165.0
99537,123.0
99538,123.0
99539,123.0
99540,122.0
99541,122.0
99542,118.0
99543,118.0
99544,121.0
99545,121.0
99546,166.0
99547,166.0
99548,164.0
99549,172.0
99550,172.0
100249,144.0
100250,144.0
100251,83.0
100252,138.0
100253,82.0
100254,83.0
100255,86.0
100256,86.0
100257,83.0
100258,80.0
100259,80.0
100260,82.0
100261,82.0
100262,134.0
100263,135.0
100264,135.0
100265,125.0
100266,125.0
100267,78.0
100268,78.0
100269,78.0
100270,78.0
100271,77.0
100272,76.0
100273,76.0
100274,77.0
100275,74.0
100276,140.0
100277,146.0
100278,146.0
100279,130.0
100280,130.0
100281,82.0
100282,82.0
100283,82.0
100284,82.0
100285,81.0
100286,80.0
100287,80.0
100288,80.0
100289,80.0
100290,137.0
100291,142.0
100292,138.0
100293,128.0
100294,128.0
100295,81.0
100296,81.0
100297,81.0
100298,80.0
100299,80.0
100300,77.0
100301,77.0
100302,78.0
100303,78.0
100304,135.0
100305,135.0
100306,132.0
100307,144.0
100308,143.0
101007,200.0
101008,200.0
101009,139.0
101010,182.0
101011,135.0
101012,136.0
101013,141.0
101014,141.0
101015,136.0
101016,130.0
101017,130.0
101018,131.0
101019,131.0
101020,185.0
101021,185.0
101022,185.0
101023,181.0
101024,181.0
101025,128.0
101026,128.0
101027,127.0
101028,127.0
101029,127.0
101030,124.0
101031,124.0
101032,125.0
101033,122.0
101034,181.0
101035,190.0
101036,190.0
101037,183.0
101038,183.0
101039,135.0
101040,135.0
101041,135.0
101042,135.0
101043,135.0
101044,129.0
101045,129.0
101046,130.0
101047,130.0
101048,190.0
101049,192.0
101050,189.0
101051,184.0
101052,184.0
101053,130.0
101054,130.0
101055,130.0
101056,129.0
101057,129.0
101058,124.0
101059,124.0
101060,127.0
101061,127.0
101062,186.0
101063,186.0
101064,184.0
101065,195.0
101066,193.0
101949,169.0
101950,169.0
101951,116.0
101952,159.0
101953,111.0
101954,112.0
101955,115.0
101956,115.0
101957,111.0
101958,108.0
101959,108.0
101960,110.0
101961,110.0
101962,160.0
101963,161.0
101964,161.0
101965,151.0
101966,151.0
101967,106.0
101968,106.0
101969,106.0
101970,106.0
101971,105.0
101972,105.0
101973,105.0
101974,106.0
101975,103.0
101976,164.0
101977,168.0
101978,168.0
101979,155.0
101980,155.0
101981,112.0
101982,112.0
101983,112.0
101984,112.0
101985,111.0
101986,108.0
101987,108.0
101988,110.0
101989,110.0
101990,162.0
101991,163.0
101992,160.0
101993,153.0
101994,153.0
101995,109.0
101996,109.0
101997,109.0
101998,108.0
101999,108.0
102000,106.0
102001,106.0
102002,109.0
102003,109.0
102004,162.0
102005,162.0
102006,158.0
102007,167.0
102008,166.0
102891,275.0
102892,275.0
102893,227.0
102894,263.0
102895,204.0
102896,206.0
102897,212.0
102898,212.0
102899,204.0
102900,205.0
102901,205.0
102902,207.0
102903,207.0
102904,259.0
102905,259.0
102906,259.0
102907,253.0
102908,253.0
102909,203.0
102910,203.0
102911,202.0
102912,202.0
102913,198.0
102914,199.0
102915,199.0
102916,201.0
102917,200.0
102918,256.0
102919,263.0
102920,263.0
102921,254.0
102922,254.0
102923,206.0
102924,206.0
102925,206.0
102926,206.0
102927,204.0
102928,205.0
102929,205.0
102930,210.0
102931,210.0
102932,262.0
102933,262.0
102934,258.0
102935,248.0
102936,248.0
102937,206.0
102938,206.0
102939,206.0
102940,204.0
102941,204.0
102942,206.0
102943,206.0
102944,212.0
102945,212.0
102946,252.0
102947,252.0
102948,247.0
102949,263.0
102950,264.0
103833,141.0
103834,141.0
103835,131.0
103836,128.0
103837,94.0
103838,94.0
103839,100.0
103840,100.0
103841,94.0
103842,94.0
103843,94.0
103844,96.0
103845,96.0
103846,128.0
103847,128.0
103848,128.0
103849,125.0
103850,125.0
103851,92.0
103852,92.0
103853,91.0
103854,91.0
103855,90.0
103856,90.0
103857,90.0
103858,92.0
103859,89.0
103860,132.0
103861,141.0
103862,141.0
103863,128.0
103864,128.0
103865,96.0
103866,96.0
103867,96.0
103868,96.0
103869,96.0
